"id","me","frente","verso","tags","especialidade"
"fc-me2flashcardsbloco3suplementopontos2832html-47","ME2","Quais os gatilhos transfusionais para hemácias e quando usar critérios liberais versus restritivos?","Estratégia restritiva (recomendada na maioria dos pacientes):- Gatilho: Hb ≤7 g/dL em pacientes estáveis (UTI, cirurgia eletiva).- Alvo pós-transfusional: Hb 7–9 g/dL.Estratégia liberal (critérios específicos):- Hb ≤8 g/dL em: cardiopatas, pós-operatório de cirurgia cardíaca, ortopedia em idosos.- Hb ≤10 g/dL em: SCA ativa, isquemia cerebral aguda, quando sintomas de anemia (angina, hipotensão, taquicardia não responsiva a fluidos).Evidência: estudos TRICC, TRISS, FOCUS — estratégia restritiva não inferior (e às vezes superior) à liberal em pacientes estáveis. Cada unidade de CHHM aumenta Hb ~1 g/dL (adulto 70 kg).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-48","ME2","Quais são as indicações e dose do Plasma Fresco Congelado (PFC)?","PFC: contém todos os fatores de coagulação (exceto plaquetas), fibrinogênio, anticoagulantes naturais (proteína C, S, antitrombina).Indicações:- Coagulopatia com sangramento ativo e TP/TTPA >1,5× o normal.- Reversão de anticoagulantes orais (antagonistas de vitamina K) quando CCP não disponível.- Deficiências de fatores específicos sem concentrado disponível (fator V).- Transfusão maciça (protocolo 1:1:1).- Púrpura trombocitopênica trombótica (PTC) — plasmaférese com PFC.Dose: 10–15 mL/kg; eleva fatores em ~20–25%. Tempo de descongelamento ~30–45 min.Não indicado: expansão volêmica, imunodeficiências, hipoalbuminemia sem coagulopatia.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-49","ME2","Quais as indicações de concentrado de plaquetas e quando é necessário irradiar?","Indicações de transfusão de plaquetas:- Contagem <10.000/μL: profilático mesmo sem sangramento.- Contagem <50.000/μL: com sangramento ativo ou procedimento invasivo.- Contagem <100.000/μL: neurocirurgia, cirurgia ocular, transfusão maciça.- Trombocitopenia + sangramento microvascular ativo: independente da contagem.- Disfunção plaquetária funcional (uremia, AAS) com sangramento.Irradiação: necessária para prevenir doença do enxerto vs hospedeiro transfusional (GVHD-T) em:- Imunossuprimidos (transplante, quimioterapia intensa).- Transfusão de parentes de 1º grau.- Prematuros.- Aplasia de medula.Dose: 1 unidade de aférese ou 4–6 unidades randômicas → eleva ~30.000–50.000/μL.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-5","ME2","O que é situação CICV, qual a sequência de manejo de emergência e qual a técnica preferida em adultos?","CICV = Can't Intubate, Can't Oxygenate (Não é possível intubar nem oxigenar).Situação de risco imediato de vida.Manejo:1. Pedir ajuda imediatamente.2. Tentar DSG como ponte (máscara laríngea).3. Se falha: acesso cirúrgico de emergência:   - Coniotomia (cricotireoidotomia) cirúrgica ou com kit comercial (técnica de Seldinger).   - Via preferida em adultos em emergência.4. Oxigenação transtraqueal por agulha (jet ventilation) como medida temporária em crianças <8 anos.Tempo crítico: hipóxia irreversível em 3–5 min.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-50","ME2","Quais os fatores contidos no crioprecipitado e quais são suas indicações principais?","Crioprecipitado (precipitado criogênico do PFC):Contém em alta concentração:- Fibrinogênio (principal — 150–300 mg/unidade).- Fator VIII (hemofilia A leve/moderada quando DDAVP falha).- Fator XIII.- Fator von Willebrand (FvW).- Fibronectina.Indicações principais:- Hipofibrinogenemia (<150 mg/dL) com sangramento — mais importante indicação.- Transfusão maciça (fibrinogênio consome rapidamente).- Doença de von Willebrand tipo 1/2 (se DDAVP falha e concentrado de FvW indisponível).- Hemofilia A (se concentrado de FVIII indisponível).- Disfibrinogenemia.Dose: 1 unidade/10 kg → eleva fibrinogênio ~50–100 mg/dL.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-51","ME2","Qual a proporção do protocolo de transfusão maciça, os adjuvantes obrigatórios e os critérios de ativação?","Definição: transfusão de >10 unidades de CHHM em 24h (ou >4 unidades em 1h).Protocolo 1:1:1:- 1 unidade de CHHM : 1 unidade de PFC : 1 unidade de plaquetas.- Objetivo: repor todos os componentes proporcionalmente e evitar coagulopatia dilucional.Adjuvantes obrigatórios:- Ácido tranexâmico (ATX): 1 g IV em 10 min (nas primeiras 3h do trauma) — antifibrinolítico; reduz mortalidade (CRASH-2).- Cálcio (gluconato de cálcio): citrato do PFC quela cálcio → hipocalcemia → disfunção cardíaca e coagulopatia; repor a cada 2–4 unidades de PFC.- Temperatura: aquecer hemocomponentes — hipotermia agrava coagulopatia.Critérios de ativação (ABC score, TASH score): PA sistólica <90, FC >120, FAST+ e mecanismo penetrante.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-52","ME2","Quais as indicações e contraindicações do cell saver (recuperação intraoperatória de sangue)?","Cell saver (recuperação intraoperatória de sangue — RIS): aspiração do sangue do campo cirúrgico → anticoagulação com heparina → centrifugação → lavagem → concentrado de hemácias autólogo (Hb 50–70%) → reinfusão.Indicações:- Cirurgias com perda estimada >500–1000 mL (cardíaca, vascular aórtica, ortopédica maior, hepatobiliar, transplante).- Pacientes que recusam transfusão homóloga (Testemunhas de Jeová).- Tipos sanguíneos raros.Contraindicações:- Neoplasia maligna (risco de disseminação tumoral — uso com filtro de leucodepleção é controverso).- Infecção/contaminação bacteriana do campo cirúrgico (sepse, perfuração intestinal).- Contaminação por bile.- Uso de agentes esclerosantes ou hemostáticos não laváveis no campo.- Anemia falciforme (relativa — hemácias falciformes não são removidas eficientemente).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-53","ME2","Quais são as principais complicações transfusionais (TRALI, TACO, hemólise aguda) e como reconhecer cada uma?","TRALI (Transfusion-Related Acute Lung Injury): hipóxia aguda + infiltrado bilateral + ausência de sobrecarga hídrica nas 6h pós-transfusão. Causa: anticorpos antineutrofílicos do doador. Tratamento: suporte + suspender transfusão.TACO (Transfusion-Associated Circulatory Overload): edema pulmonar por sobrecarga de volume. Tratamento: diurético, VMNI.Reação hemolítica aguda (incompatibilidade ABO): febre, calafrios, dor lombar, hemoglobinúria, hipotensão, CIVD. Emergência: suspender transfusão, hidratação intensa, alcalinizar urina.Hipocalcemia por citrato: tetania, QTc longo, hipotensão. Repor cálcio.Hipotermia: aquecer hemocomponentes.Hipercalemia: hemácias antigas liberam K+ — risco em neonatos e cardiopatas. Usar sangue fresco (<5 dias) ou irradiado.Reação alérgica/anafilática: urticária até anafilaxia; tratar com anti-histamínico, corticóide, adrenalina.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-54","ME2","Como realizar a interpretação sistemática de uma gasometria arterial em 6 passos?","Interpretação sistemática:1. pH: <7,35 = acidose; >7,45 = alcalose; 7,35–7,45 = normal.2. pCO2: >45 = hipercapnia (retenção); <35 = hipocapnia (hiperventilação).3. HCO3−: <22 = reduzido (metabólico/compensação); >26 = elevado.4. Distúrbio primário: pH define a perturbação dominante; ver se pCO2 ou HCO3− explica a mudança do pH.5. Compensação adequada? Usar fórmulas (Winter, etc.) — compensação inadequada = distúrbio misto.6. Complementos: Anion Gap, lactato, BE, K+, glicose — qualificam o diagnóstico.BE (base excess): <-2 = déficit de base (acidose metabólica); >+2 = excesso de base (alcalose metabólica). Útil para quantificar o componente metabólico independente da pCO2.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-55","ME2","Quais são as fórmulas de compensação para cada distúrbio ácido-base primário?","Acidose metabólica (Regra de Winter):pCO2 esperada = 1,5 × HCO3− + 8 (± 2)Alcalose metabólica:pCO2 esperada = 0,7 × HCO3− + 21 (± 2) ou HCO3− + 15Acidose respiratória aguda:HCO3− sobe 1 mEq/L para cada 10 mmHg de aumento na pCO2Acidose respiratória crônica:HCO3− sobe 3,5 mEq/L para cada 10 mmHg de aumento na pCO2Alcalose respiratória aguda:HCO3− cai 2 mEq/L para cada 10 mmHg de queda na pCO2Alcalose respiratória crônica:HCO3− cai 5 mEq/L para cada 10 mmHg de queda na pCO2Se compensação real ≠ esperada → distúrbio misto.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-56","ME2","Como calcular o Anion Gap, quais as causas de AG elevado (MUDPILES) e de AG normal (hiperclorêmico)?","Anion Gap (AG) = Na+ − (Cl− + HCO3−)Valor normal: 8–12 mEq/L (sem albumina); corrigir para albumina: AG corr = AG + 2,5 × (4 − albumina g/dL).AG elevado (>12) — MUDPILES:M — MetanolU — Uremia (insuficiência renal)D — Cetoacidose Diabética (DKA)P — Propileno glicol / ParaldéidoI — Isoniazida / IntoxicaçõesL — Acidose Lática (lactato elevado)E — EtilenoglicolS — SalicilatosAG normal (acidose hiperclorêmica) — HARDUP:H — Hiperalimentation; A — Acetazolamida; R — Diarreia (perda de HCO3−); D — Ureterossigmoidostomia; U — Uretroplastia; P — Pancreatic fistula; SF 0,9% em excesso.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-57","ME2","O que é o Delta-Delta (Δ/Δ) e como usá-lo para detectar distúrbios mistos na acidose metabólica com AG elevado?","Delta-Delta (ratio Δ/Δ): usado em acidose metabólica com AG elevado para detectar distúrbio misto concomitante.Fórmula:Δ/Δ = (AG − 12) / (24 − HCO3−)Interpretação:- <0,4: acidose metabólica hiperclorêmica pura (AG elevado não explicado — raro; revisar cálculo).- 0,4–1,0: acidose de AG elevado + acidose metabólica hiperclorêmica concomitante (ex: DKA + diarreia).- 1,0–2,0: acidose metabólica de AG elevado pura (normal).- >2,0: acidose de AG elevado + alcalose metabólica concomitante (ex: DKA + vômitos).Pré-requisito: válido apenas em acidose metabólica com AG claramente elevado. Sempre corrigir AG para albumina antes.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-58","ME2","Quais são as causas de acidose metabólica perioperatória por AG elevado e por AG normal?","Acidose metabólica perioperatória — principais causas:AG elevado (MUDPILES aplicado ao contexto cirúrgico):- Acidose lática: hipoperfusão tecidual (hipovolemia, choque, baixo DC, isquemia mesentérica, síndrome de reperfusão).- Cetoacidose diabética (DKA pré-existente).- Insuficiência renal aguda.- Intoxicações (metanol, propofol infusion syndrome — lactato + AG elevado).AG normal (hiperclorêmica):- Hiperidratação com SF 0,9% (excesso de cloreto).- Perdas de HCO3− (diarreia, fístula pancreática, ileostomia).- Uso de acetazolamida.Abordagem: tratar causa subjacente; bicarbonato IV apenas se pH <7,1–7,15 e causa não corrigível; priorizar estabilização hemodinâmica e oxigenação.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-59","ME2","Quais são as causas e o tratamento da alcalose metabólica perioperatória?","Causas de alcalose metabólica perioperatória:Geração:- Vômitos / sonda nasogástrica: perda de H+ e Cl− → alcalose hipoclorêmica.- Diuréticos de alça e tiazídicos: perda de H+ e K+.- Hiperaldosteronismo (primário ou secundário por hipovolemia) — retenção de Na+ + excreção de K+ e H+.- Administração de citrato (transfusão maciça de PFC): citrato metabolizado a HCO3−.- Administração de bicarbonato excessivo.Manutenção: hipovolemia + hipocloremia + hipocalemia (rins não excretam HCO3− sem cloro).Tratamento:- Reposição de volume com SF 0,9% (cloreto).- Reposição de KCl.- Tratar causa base.- Raramente: acetazolamida, HCl IV em casos graves refratários.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-6","ME2","Quais são os tipos de videolaringoscópio disponíveis e quais suas vantagens e limitações?","Tipos:1. Macintosh modificado (ex: C-MAC): lâmina similar ao laringoscópio convencional; permite técnica tradicional e visualização por câmera.2. Angulado/hiperAngulado (ex: GlideScope, McGrath): ângulo 60–90°; melhora visão em VA difícil mas exige guia/mandril para intubação.Vantagens: melhor visualização da glote (eleva 1–2 graus CL), útil em coluna imobilizada, treinamento.Limitações: visão ≠ intubação fácil (curva de aprendizado para passagem do tubo); sujidade na câmera; espaço reduzido na boca; não elimina necessidade de plano alternativo.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-60","ME2","Quais são os distúrbios respiratórios intraoperatórios mais frequentes: causas de hipercapnia versus hipocapnia?","Hipercapnia intraoperatória (pCO2 >45 mmHg / EtCO2 elevado):Causas:- Hipoventilação (VC baixo, FR baixa, apneia).- Absorção de CO2 (laparoscopia — pneumoperitônio com CO2).- Aumento de produção: hipertermia maligna (EtCO2 crescente inexplicável = sinal precoce), febre, convulsão, tireotoxicose, realimentação.- Reinalação de CO2 (cal sodada exaurida).- Obstrução de VA.Hipocapnia intraoperatória (pCO2 <35 mmHg / EtCO2 baixo):Causas:- Hiperventilação iatrogênica (VM mal ajustada).- Queda de ETCO2 por baixo débito/embolia: diagnóstico diferencial crítico.Consequências: hipocapnia → vasoconstrição cerebral (útil em HIC), alcalose respiratória, hipoK+, arritmias. Hipercapnia → vasodilatação, depressão miocárdica, arritmias, hipertensão.","",""
