id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-30,ME1,,"CASO CLÍNICO

Paciente de 75 anos, 60 kg, com fibrilação atrial crônica, HAS e IRC moderada (TFG 35 mL/min), em uso de digoxina, amiodarona e varfarina (INR 2,3), é submetido a herniorrafia inguinal bilateral sob anestesia espinhal. Qual aspecto da avaliação pré-anestésica é mais crítico para este paciente?",Suspender a amiodarona 24 horas antes pela interação com anestésicos locais.,"Verificar a necessidade de reversão da anticoagulação (INR alvo ≤ 1,5 para neuroeixo) e avaliar toxicidade pela digoxina em contexto de IRC e hipocalemia.",Realizar ecocardiograma de urgência pela fibrilação atrial crônica.,Converter a fibrilação atrial para ritmo sinusal antes da cirurgia eletiva. || E) Dosar proBNP e solicitar cateterismo cardíaco pelo risco de ICFEr associada à FA.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-31,ME1,,"CASO CLÍNICO

Paciente de 45 anos, 90 kg, com HAS grave não controlada (PA 195/115 mmHg na admissão), é encaminhado para nefrectomia laparoscópica eletiva programada para amanhã. O cardiologista não conseguiu avaliá-lo. Qual é a conduta anestésica mais adequada?","Realizar a cirurgia normalmente, pois a HAS isolada não aumenta o risco cardiovascular perioperatório.","Adiar a cirurgia para controle pressórico, pois PA > 180/110 mmHg está associada a maior risco de isquemia miocárdica, AVE e instabilidade intraoperatória.",Induzir com ketamina para elevar ainda mais a PA e estabilizar a autorregulação cerebral.,Realizar a cirurgia e tratar a HAS intraoperatória conforme necessário com nitroprussiato de sódio. || E) Realizar a cirurgia pois a PA se normalizará com a indução anestésica.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-32,ME1,,"CASO CLÍNICO

Recém-nascido de 32 semanas, 1,6 kg, com hérnia diafragmática esquerda congênita, necessita de correção cirúrgica. Na avaliação pré-operatória: SpO₂ pré-ductal 88%, PaO₂ 52 mmHg, pressão de artéria pulmonar 65/35 mmHg (ecocardiograma), shunt D→E pelo forame oval. Qual é a principal meta hemodinâmica e respiratória intraoperatória?","Manter SpO₂ acima de 98% com FiO₂ 1,0 e hipercapnia permissiva para reduzir a RVP.","Evitar hipercapnia, acidose e hipóxia que aumentam a RVP; manter PCO₂ 45-55 mmHg, pH > 7,35, SpO₂ pré-ductal > 85% e evitar pressões ventilatórias excessivas que comprimam o pulmão contralateral.",Hiperinsuflação do pulmão contralateral para compensar a hipoplasia pulmonar.,Administrar surfactante exógeno intratraqueal para melhorar a complacência. || E) Realizar intubação seletiva do pulmão direito para proteger o pulmão hipoplásico.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-33,ME1,,"CASO CLÍNICO

Paciente de 55 anos com cirrose hepática Child-Pugh B (bilirrubina 2,8 mg/dL, albumina 2,7 g/dL, INR 1,8, ascite moderada, sem encefalopatia), é submetido a colecistectomia de urgência por colecistite calculosa aguda. Qual é o principal cuidado farmacológico com os agentes anestésicos neste paciente?",Aumentar a dose dos opióides pelo aumento do volume de distribuição e redução do efeito de primeira passagem.,"Reduzir as doses dos fármacos dependentes de metabolismo hepático e ligação à proteína (propofol, midazolam, opioides); evitar halotano; atentar para coagulopatia e síndrome hepatorrenal.",Preferir etomidato como agente de indução pois não tem metabolismo hepático.,"Usar succinilcolina livremente, pois a pseudocolinesterase é produzida no músculo e não no fígado. || E) Manter albumina sérica acima de 3 g/dL com infusão de albumina antes da indução para normalizar a ligação proteica dos fármacos.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-34,ME1,,"CONCEITUAL

Sobre a mecânica respiratória e ventilação protetora pulmonar em cirurgia abdominal de grande porte, qual é a estratégia CORRETA?",Volume corrente de 10-12 mL/kg do peso corporal total para garantir trocas gasosas adequadas.,"Volume corrente de 6-8 mL/kg do peso ideal, PEEP 5-8 cmH₂O, FiO₂ mínima para SpO₂ ≥ 95%, com manobras de recrutamento periódicas para reduzir complicações pulmonares pós-operatórias.","FiO₂ 1,0 durante todo o procedimento para prevenir atelectasias de absorção.",PEEP zero para evitar comprometimento do retorno venoso e do débito cardíaco. || E) Hipercapnia permissiva (PaCO₂ 60-80 mmHg) em todos os pacientes cirúrgicos para reduzir a lesão pulmonar.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-35,ME1,,"CASO CLÍNICO

Paciente de 48 anos, portador de miastenia gravis em uso de piridostigmina 360 mg/dia, é submetido a timectomia por toracoscopia. No planejamento anestésico, qual das afirmativas abaixo é mais relevante sobre o uso de bloqueadores neuromusculares?",Podem ser usados em dose plena pois a miastenia gravis não altera a resposta aos BNM.,O paciente com miastenia gravis é resistente à succinilcolina e hipersensível aos BNM não despolarizantes; doses drasticamente reduzidas de BNM não despolarizantes (10-20% da dose habitual) com monitorização do TOF são mandatórias.,"A succinilcolina é contraindicada apenas nas miopatias, podendo ser usada livremente na miastenia gravis.",O sevoflurano não causa relaxamento neuromuscular adicional em miastênicos. || E) A neostigmina é contraindicada no pós-operatório pelo risco de crise colinérgica com a piridostigmina.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-36,ME1,,"CASO CLÍNICO

Paciente de 38 anos, grávida de 36 semanas, com pré-eclâmpsia grave (PA 168/108 mmHg, proteinúria 3+, plaquetas 85.000/μL, creatinina 1,3 mg/dL), é admitida para cesárea de urgência. O obstetra solicita anestesia geral para ""segurança materna"". Quanto à técnica anestésica, a conduta mais adequada é:",A anestesia geral é sempre preferível na pré-eclâmpsia grave pelo controle da pressão arterial com os agentes endovenosos.,A raquianestesia está absolutamente contraindicada em qualquer grau de pré-eclâmpsia.,A anestesia espinhal é aceitável com plaquetas acima de 70.000-80.000/μL e sem coagulopatia clinicamente evidente; a anestesia geral na pré-eclâmpsia grave é de alto risco pela resposta pressórica à laringoscopia e pelo edema de VA.,A peridural é obrigatória na pré-eclâmpsia grave para controle da dor e redução reflexa da PA. || E) Administrar misoprostol sublingual antes da indução para controle da PA e proteção gástrica.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-37,ME1,,"CASO CLÍNICO

Paciente de 60 anos com insuficiência renal crônica estágio 4 (TFG 18 mL/min), hipercalemia (K⁺ = 6,1 mEq/L), anemia (Hb 8,2 g/dL), é submetido a cirurgia de urgência para fístula arteriovenosa ocluída. No planejamento anestésico, qual é a maior contraindicação farmacológica?","Propofol, pelo risco de acidose metabólica grave em insuficiência renal.","Succinilcolina, pelo risco de hipercalemia grave com parada cardíaca em paciente com K⁺ já elevado.","Rocurônio, pelo risco de acúmulo e bloqueio neuromuscular prolongado por ausência de eliminação renal.","Fentanil, pelo acúmulo do metabólito ativo morfina-6-glucuronídeo. || E) Sevoflurano, pelo risco de nefrotoxicidade pelo composto A em baixo fluxo.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-38,ME1,,"CASO CLÍNICO

Paciente de 70 anos em pós-operatório de cirurgia de aneurisma de aorta abdominal (AAA) aberta. No 1º PO, em ventilação mecânica na UTI, apresenta: PA 90/55 mmHg, PVC 18 cmH₂O, débito cardíaco por Swan-Ganz = 2,8 L/min, RVS 2.400 din·s·cm⁻⁵, PCP 20 mmHg. Qual é o diagnóstico hemodinâmico e a conduta?",Choque distributivo (séptico); iniciar antibioticoterapia empírica e noradrenalina.,"Choque cardiogênico (baixo débito, alta RVS, alta PCP); considerar dobutamina e avaliar causa (isquemia miocárdica, tamponamento).",Choque hipovolêmico; reposição volêmica agressiva com 2 L de cristalóide.,Hipertensão pulmonar aguda; administrar óxido nítrico inalatório. || E) Choque obstrutivo por embolia pulmonar; iniciar heparina e considerar fibrinólise.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-39,ME1,,"CONCEITUAL

Sobre os mecanismos de controle da ventilação e suas implicações durante a anestesia, qual afirmativa está CORRETA?",Os quimiorreceptores centrais respondem primariamente à PaO₂ baixa para aumentar a ventilação.,"Os quimiorreceptores periféricos (corpos carotídeos) respondem à hipóxia (PaO₂ < 60 mmHg), hipercapnia e acidose; os agentes inalatórios suprimem essa resposta de forma dose-dependente.",A resposta ventilatória à hipercapnia é mediada exclusivamente pelos quimiorreceptores periféricos.,"A ketamina, diferente dos outros agentes IV, aumenta o drive ventilatório hipóxico de forma dose-dependente. || E) O N₂O (óxido nitroso) não interfere com a regulação ventilatória por não agir nos receptores opioides.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-4,ME1,,"CONCEITUAL

Sobre o Sistema Único de Saúde (SUS) e a inserção da anestesiologia no sistema público, é CORRETO afirmar:","O SUS é organizado de forma centralizada, com todas as decisões partindo do Ministério da Saúde.",A Atenção Terciária é responsável pela maioria dos procedimentos anestésicos no SUS.,"O princípio da integralidade garante que o paciente receba atenção em todos os níveis, do preventivo ao reabilitador.",O controle social no SUS é exercido exclusivamente pelos conselhos de medicina. || E) A remuneração do anestesiologista no SUS é regulada exclusivamente pela tabela AMB.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-40,ME1,,"CASO CLÍNICO

Paciente de 42 anos, 80 kg, ASA II, submetido a colectomia direita por videolaparoscopia. 5 minutos após a posição de Trendelenburg reverso para a anastomose, SpO₂ cai de 99% para 91%, pressão de pico aumenta de 20 para 34 cmH₂O e a capnografia mostra curva com fase III ascendente acentuada. A ausculta revela sibilos difusos bilaterais. Qual é a hipótese e conduta?",Pneumotórax bilateral; descompressão imediata com agulha bilateral no 2º EIC.,"Broncoespasmo intraoperatório; aprofundar o plano anestésico, administrar broncodilatador (salbutamol inalatório e/ou aminofilina IV), aumentar o tempo expiratório e excluir outras causas.",Obstrução do tubo orotraqueal; trocar o tubo imediatamente.,Edema pulmonar agudo; administrar furosemida IV e reduzir o volume corrente. || E) Aspiração pulmonar de conteúdo gástrico; aspirar o tubo e administrar antibiótico profilático.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-41,ME1,,"CASO CLÍNICO

Paciente de 55 anos, fumante, com HAS e diabetes tipo 2 (bem controlados), é submetido a endarterectomia de carótida direita por estenose de 85%. Sob anestesia geral, com monitorização do EEG processado (índice bispectral 45), aos 25 minutos de clampeamento carotídeo, há queda abrupta de 40% na amplitude do EEG. A conduta anestésica imediata é:",Administrar dexametasona 8 mg IV para neuroproteção.,"Comunicar o cirurgião imediatamente; o clampeamento pode estar causando isquemia cerebral — cogitar colocação de shunt carotídeo, aumentar a PA para melhorar a perfusão colateral e considerar barbitúricos em dose de neuroproteção.","Aumentar a FiO₂ para 1,0 e aguardar reversão espontânea da alteração no EEG.",Aprofundar a anestesia para reduzir o consumo metabólico cerebral sem comunicar o cirurgião. || E) Reverter a anestesia e despertar o paciente para avaliação neurológica imediata.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-42,ME1,,"CASO CLÍNICO

Paciente feminina de 25 anos, 55 kg, ASA I, submetida a cirurgia de tireoide (tireoidectomia total). No pós-operatório imediato (2 horas após extubação), apresenta estridor inspiratório progressivo, SpO₂ 91% com O₂ suplementar (MR 8 L/min), agitação e cianose labial. O colar cervical mostra expansão progressiva. Qual é o diagnóstico e a conduta emergencial?",Hipocalcemia pós-tireoidectomia com laringoespasmo; administrar gluconato de cálcio IV.,Hematoma cervical pós-operatório compressivo com obstrução de via aérea; abrir a ferida operatória imediatamente à beira do leito para descompressão e preparar para reintubação de urgência.,Lesão bilateral do nervo laríngeo recorrente; traqueostomia de emergência é a única solução.,"Laringoespasmo pós-extubação; administrar succinilcolina 0,3 mg/kg IV e reintubação. || E) Edema angioneurótico por reação ao iodo utilizado no campo cirúrgico; adrenalina IM.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
