id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me3simuladosemestral150questoescompletohtml-27,ME3,,"Paciente de 55 anos, IMC 34 kg/m², apneia obstrutiva do sono moderada (IAH 22) com CPAP domiciliar, hipertensão e DM2 controlados, ASA II. Programado para artroscopia de joelho em regime ambulatorial.

PONTO 41 | Q26 — Caso ClínicoPaciente de 55 anos, IMC 34 kg/m², apneia obstrutiva do sono moderada (IAH 22) com CPAP domiciliar, hipertensão e DM2 controlados, ASA II. Programado para artroscopia de joelho em regime ambulatorial.Este paciente é candidato a cirurgia ambulatorial?",Não — DM2 é contraindicação absoluta para cirurgia ambulatorial,Sim — desde que o CPAP seja usado no pós-operatório; AOS moderada controlada não contraindica procedimento ambulatorial de baixo risco,Não — IMC > 30 kg/m² contraindica qualquer procedimento ambulatorial,Sim — qualquer paciente ASA II é elegível independentemente das comorbidades || E) Não — hipertensão arterial controlada é critério de exclusão ambulatorial,B,Q26 — B AOS moderada controlada com CPAP + comorbidades estabilizadas (ASA II) não contraindica cirurgia ambulatorial de baixo risco. O CPAP deve ser mantido no pós-operatório e monitorização estendida antes da alta é recomendada. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-28,ME3,,"PONTO 41 | Q27Segundo as diretrizes de jejum pré-operatório (ASA 2017), qual é o tempo mínimo de jejum para líquidos claros em adultos eletivos?",8 horas,6 horas,4 horas,2 horas || E) Não há restrição para líquidos claros,D,"Segundo as diretrizes ASA 2017 e atualizações de 2023, o tempo mínimo de jejum para líquidos claros (água, suco sem polpa, chá sem leite, bebidas carbônicas) em adultos eletivos é de 2 horas antes do procedimento anestésico.",,,,
sim-me3simuladosemestral150questoescompletohtml-29,ME3,,"Paciente de 28 anos, não tabagista, submetida a laparoscopia ginecológica ambulatorial (45 min). Apresenta náusea e 2 episódios de vômito na SRPA. Histórico de cinetose e NVPO em cirurgia anterior. Recebeu morfina 4 mg IV no intraoperatório.

PONTO 41 | Q28 — Caso ClínicoPaciente de 28 anos, não tabagista, submetida a laparoscopia ginecológica ambulatorial (45 min). Apresenta náusea e 2 episódios de vômito na SRPA. Histórico de cinetose e NVPO em cirurgia anterior. Recebeu morfina 4 mg IV no intraoperatório.Qual escore estratifica o risco de NVPO e quais fatores de risco estão presentes?",Escore de Mallampati — fatores: sexo feminino + IMC normal,"Escore de Apfel — fatores: sexo feminino, não tabagista, história de NVPO/cinetose e uso de opioides pós-operatórios (escore 4/4)",Escore de Goldman — fatores: cirurgia laparoscópica + duração > 30 min,"Escore ASA — fatores: ASA I e sexo feminino || E) Escore de Ramsay — avalia sedação, sem relação com NVPO",B,"Q28 — B Escore de Apfel: 4 fatores (sexo feminino, não tabagista, história NVPO/cinetose, opioides pós-op). Esta paciente tem todos os 4 → risco ~79%. Profilaxia combinada (dexametasona 4 mg + ondansetrona 4 mg) indicada; TIVA com propofol reduz ainda mais o risco. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-3,ME3,,PONTO 37 | Q2Qual alteração fisiológica da gravidez tem impacto DIRETO na menor dose de anestésico local necessária para raquianestesia em cesariana?,Aumento do débito cardíaco em 40–50%,Ingurgitamento venoso epidural que reduz o volume do espaço subaracnoideo e aumenta a dispersão do anestésico,Hiperventilação com alcalose respiratória crônica,Aumento da progesterona sensibilizando os nervos à ação dos anestésicos locais || E) Redução da albumina sérica aumentando a fração livre dos anestésicos locais,B,"Q2 — B O ingurgitamento venoso epidural na gestação reduz o volume do espaço subaracnoideo lombar, aumentando a dispersão cefálica do anestésico e exigindo doses menores para cesariana em relação à não gestante. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-30,ME3,,PONTO 41 | Q29Quais são os critérios de alta segura após anestesia ambulatorial?,Ausência de qualquer dor — alta só é possível com EVA = 0,"Sinais vitais estáveis, deambulação adequada, ausência de náusea intensa e responsável adulto para acompanhamento domiciliar",Micção espontânea obrigatória antes da alta em qualquer cirurgia ambulatorial,"Ingesta oral de líquidos sem vômito é critério mandatório antes da alta || E) Orientação completa (pessoa, tempo e espaço) é o único critério necessário",B,"Q29 — B Critérios de alta ambulatorial: sinais vitais estáveis ≥ 1 hora, orientação adequada, deambulação sem assistência, dor controlada (EVA ≤ 3), ausência de NVPO intensa e responsável adulto. Micção não é mandatória exceto em cirurgias pélvicas/perineais ou após raquianestesia. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-31,ME3,,"PONTO 41 | Q30Sobre anestesia fora do bloco cirúrgico (AFBC), qual afirmação é CORRETA?",Não requer monitoramento padrão ASA por se tratar de procedimentos de baixa complexidade,"Exige os mesmos padrões de monitoramento, equipamentos de emergência e qualificação da equipe que a anestesia no bloco cirúrgico",A propofol-sedação sem intubação é contraindicada fora do bloco cirúrgico,O acesso venoso é opcional em procedimentos de imagem com sedação mínima || E) Oxigênio suplementar não é necessário em sedação com midazolam isolado,B,"Q30 — B AFBC exige os mesmos padrões do bloco cirúrgico: monitoramento ASA (oximetria, capnografia, ECG, PA, temperatura), fonte de O₂, aspirador, carrinho de emergência, desfibrilador e profissional habilitado para manejo de via aérea. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-32,ME3,,"Homem de 72 anos, 68 kg, submetido a RTUP sob raquianestesia. Após 60 minutos com irrigação com glicina 1,5%, apresenta náusea, confusão mental, bradicardia (FC 48 bpm) e PA 95/60 mmHg. Sódio sérico: 118 mEq/L.

PONTO 42 | Q31 — Caso ClínicoHomem de 72 anos, 68 kg, submetido a RTUP sob raquianestesia. Após 60 minutos com irrigação com glicina 1,5%, apresenta náusea, confusão mental, bradicardia (FC 48 bpm) e PA 95/60 mmHg. Sódio sérico: 118 mEq/L.O quadro é compatível com síndrome de absorção do irrigante (TURP Syndrome). Qual é o mecanismo e a conduta inicial?",Hipernatremia dilucional por absorção de glicina — reposição de NaCl hipertônico 3%,Hiponatremia dilucional por absorção de grande volume de glicina hipotônica — restrição hídrica + NaCl hipertônico 3% se Na < 120 mEq/L ou sintomático,Toxicidade direta da glicina sobre o miocárdio — amiodarona 300 mg IV,"Embolia gasosa por CO₂ do irrigante — posição de Trendelenburg esquerdo || E) Reação alérgica à glicina — adrenalina 0,5 mg IM + corticoide IV",B,"Q31 — B Síndrome da RTUP: absorção de glicina 1,5% (hipotônica) → hiponatremia dilucional + hipervolemia → edema cerebral (confusão/convulsão) + sobrecarga cardíaca. Tratamento: furosemida + restrição hídrica; NaCl 3% (1–2 mL/kg/h) se Na < 120 mEq/L ou sintomas neurológicos. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-33,ME3,,"PONTO 42 | Q32Sobre a posição de litotomia e suas complicações anestésicas, é CORRETO afirmar:",A síndrome compartimental de MMII não ocorre na posição de litotomia em cirurgias < 2 horas,A hipotensão ao retornar à posição supina é causada por redistribuição volêmica dos MMII; pode ser prevenida com retorno gradual à posição neutra,A posição de litotomia aumenta a capacidade residual funcional pulmonar,Lesão do nervo fibular comum é mais frequente que a do nervo femoral nesta posição || E) Trombose venosa profunda não está associada à posição de litotomia,B,"Q32 — B Retorno da posição de litotomia redistribui volume dos MMII à circulação central, podendo causar hipervolemia transitória seguida de hipotensão. A lesão nervosa mais temida é a do nervo ciático (hip-flexion excessiva) e do fibular comum (compressão contra suporte). Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-34,ME3,,"Paciente de 58 anos submetido a nefrectomia laparoscópica em posição de flanco com pneumoperitônio. Após 90 min, o ETCO₂ sobe de 35 para 52 mmHg com leve acidose respiratória.

PONTO 42 | Q33 — Caso ClínicoPaciente de 58 anos submetido a nefrectomia laparoscópica em posição de flanco com pneumoperitônio. Após 90 min, o ETCO₂ sobe de 35 para 52 mmHg com leve acidose respiratória.Qual é a causa mais provável e a conduta adequada?",Pneumotórax por entrada de CO₂ no espaço pleural — descompressão imediata,Absorção sistêmica de CO₂ pelo pneumoperitônio — aumentar volume minuto para normalizar ETCO₂,Embolia pulmonar maciça — heparina IV em bolus,"Intubação seletiva com colapso pulmonar unilateral — reposicionar o tubo || E) Hipertermia maligna — dantrolene 2,5 mg/kg IV imediato",B,Q33 — B Absorção sistêmica de CO₂ pelo peritônio é fisiológica na laparoscopia; eleva o ETCO₂ gradualmente. Aumentar o volume minuto (FR ou Vt) normaliza o CO₂. ETCO₂ > 50 mmHg persistente apesar do aumento ventilatório deve levantar suspeita de embolia gasosa. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-35,ME3,,PONTO 42 | Q34Por que a síndrome de absorção do irrigante é menos frequente na RTUP bipolar com irrigação salina comparada à RTUP monopolar com glicina?,A solução salina é mais viscosa e penetra menos nos seios venosos prostáticos,"A irrigação salina é isotônica (NaCl 0,9%), portanto sua absorção não causa hiponatremia dilucional","O sistema bipolar consome menos corrente elétrica, reduzindo a vasodilação local","A temperatura da solução salina reduz o sangramento e limita a absorção || E) A ressecção bipolar é mais rápida, reduzindo o tempo de exposição ao irrigante",B,"Q34 — B A solução salina 0,9% é isotônica: sua absorção intravenosa não altera o sódio sérico, eliminando a hiponatremia dilucional da síndrome da RTUP clássica. A bipolar com NaCl revolucionou a segurança da cirurgia prostática endoscópica. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-36,ME3,,"Durante cirurgia de catarata sob bloqueio retrobulbar, 5 minutos após a injeção, o paciente apresenta bradicardia súbita (FC 38 bpm), hipotensão e perda de consciência transitória.

PONTO 43 | Q35 — Caso ClínicoDurante cirurgia de catarata sob bloqueio retrobulbar, 5 minutos após a injeção, o paciente apresenta bradicardia súbita (FC 38 bpm), hipotensão e perda de consciência transitória.O quadro é compatível com reflexo oculocardíaco. Qual é a fisiopatologia e o tratamento de primeira linha?",Ativação do ramo simpático do V par craniano — noradrenalina IV em bolus,"Arco reflexo: ramo aferente trigêmeo (V par) → núcleo do vago → eferente vagal ao coração — tratamento: suspender estímulo + atropina 0,5–1 mg IV se persistir",Ativação parassimpática do nervo facial — atropina tópica ocular,Embolia gasosa por injeção retrobulbar — posição de Trendelenburg esquerdo || E) Hipertensão ocular aguda por hifema — manitol 20% 1 g/kg IV,B,"Q35 — B Reflexo oculocardíaco: V par (trigêmeo, ramo aferente) → núcleo do trato solitário → nervo vago (eferente) → bradicardia/assistolia. Conduta: suspender estímulo cirúrgico + atropina 0,5–1 mg IV se FC não recupera. Profilaxia: atropina IV antes do bloqueio retrobulbar em pacientes de risco. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-37,ME3,,"PONTO 43 | Q36Sobre bloqueio peribulbar versus retrobulbar, qual afirmação é CORRETA?",O retrobulbar tem menor risco de injeção intravascular por ser fora do cone muscular,O peribulbar requer maior volume (6–12 mL) e tem menor risco de lesão do nervo óptico e injeção intraneural comparado ao retrobulbar,O retrobulbar é preferido em pacientes anticoagulados por menor risco de hematoma,"Ambos têm perfis de segurança e volumes equivalentes || E) O peribulbar não bloqueia os músculos extraoculares, sendo inadequado para cirurgias longas",B,"Q36 — B O peribulbar deposita anestésico fora do cone (extraonal): maior volume necessário (6–12 mL vs. 3–5 mL do retrobulbar), latência maior, mas menor risco de perfuração escleral, lesão do nervo óptico e injeção intraneural/subaracnoide. Preferido em anticoagulados. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-38,ME3,,"Paciente com glaucoma agudo de ângulo fechado (PIO 48 mmHg) será submetido a iridotomia a laser de urgência sob sedação leve. O anestesiologista é consultado sobre quais drogas evitar.

PONTO 43 | Q37 — Caso ClínicoPaciente com glaucoma agudo de ângulo fechado (PIO 48 mmHg) será submetido a iridotomia a laser de urgência sob sedação leve. O anestesiologista é consultado sobre quais drogas evitar.Qual droga deve ser EVITADA por aumentar a pressão intraocular?",Propofol — reduz PIO de forma dose-dependente,"Cetamina — pode elevar a PIO, especialmente em doses dissociativas",Midazolam — reduz PIO por ação no receptor GABA-A,Fentanil — sem efeito sobre PIO em doses analgésicas || E) Dexmedetomidina — reduz PIO por diminuição da produção de humor aquoso,B,"Q37 — B Cetamina eleva a PIO por aumento da PA sistêmica (↑ fluxo aquoso) e espasmo dos músculos extraoculares. Contraindicada relativamente em glaucoma de ângulo fechado agudo descompensado. Propofol, midazolam e dexmedetomidina REDUZEM a PIO. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-39,ME3,,"PONTO 43 | Q38Sobre o uso de gás intraocular (SF₆ ou C₃F₈) em vitrectomia, qual cuidado anestésico é ESSENCIAL?",Evitar óxido nitroso (N₂O) — sua difusão para a bolha de gás intraocular expande o volume e eleva perigosamente a PIO,Usar N₂O em concentração mínima (20%) — potencializa o efeito tamponante do gás intraocular,Administrar manitol 20% 1 g/kg ao final da cirurgia para compensar a expansão gasosa,A succinilcolina é contraindicada em olhos com tamponamento gasoso por causar colapso do globo ocular || E) O posicionamento prono no pós-operatório é contraindicado quando se usa SF₆ ou C₃F₈,A,Q38 — A O N₂O difunde-se para cavidades gasosas mais rapidamente do que o O₂/N₂ é absorvido: expande a bolha de SF₆ ou C₃F₈ → elevação aguda da PIO → isquemia do nervo óptico. Suspender N₂O pelo menos 15 min antes da injeção intraocular de gás e manter suspenso no pós-op. Alternativa E preservada junto da D para compatibilidade.,,,,
